company_id,year,sentiment,rule_id,statement,confidence_score,trigger_metric,trigger_value
PNB,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,84.0,revenue_cagr_3yr,10.003199043012213
PNB,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,50.336631443573786
PNB,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,3.684256345007701
PNB,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-29445.0
POWERGRID,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,84.9,return_on_equity,17.870011245496066
POWERGRID,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,85.9,return_on_capital,18.905165620757423
POWERGRID,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,79.2,return_on_assets,6.208612241806171
POWERGRID,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,91.4,revenue_cagr_10yr,11.414137221548938
POWERGRID,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,93.1,pat_cagr_10yr,13.098067118120916
POWERGRID,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,24176.0
POWERGRID,2024,CON,CON_04,Low three-year revenue CAGR indicates subdued recent business growth.,82.0,revenue_cagr_3yr,4.965471644662767
POWERGRID,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,1.4173456039290386
RECLTD,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,87.4,return_on_equity,20.39653929343908
RECLTD,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,84.1,revenue_cagr_3yr,10.147497322590194
RECLTD,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,90.7,revenue_cagr_10yr,10.68124131180972
RECLTD,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,93.1,pat_cagr_3yr,19.07507541943736
RECLTD,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,91.6,pat_cagr_10yr,11.5509567899718
RECLTD,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,9.29915054435852
RECLTD,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,2.5803050396668312
RECLTD,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,6.4249170872386445
RECLTD,2024,CON,CON_09,Low interest coverage indicates a smaller buffer for servicing interest obligations.,88.0,interest_coverage,1.6004741552023507
RECLTD,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-59554.0
RELIANCE,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,24.46173600944801
RELIANCE,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,87.7,pat_cagr_3yr,13.714491828409226
RELIANCE,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,93.4,pat_cagr_10yr,13.360799426840897
RELIANCE,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,7.728912535686478
RELIANCE,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,45207.0
RELIANCE,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,9.958650553699458
SBILIFE,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,91.2,revenue_cagr_3yr,17.235877577119997
SBILIFE,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,98.0,revenue_cagr_10yr,22.56159335451695
SBILIFE,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,90.0,pat_cagr_10yr,10.03348279743188
SBILIFE,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.0
SBILIFE,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,240.33333333333334
SBILIFE,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,1.650120740541991
SBILIFE,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,0.4755221579767963
SBILIFE,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-2099.0
SBIN,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,90.5,revenue_cagr_3yr,16.450765315782267
SBIN,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,42.78783556410384
SBIN,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,96.7,pat_cagr_10yr,16.72896493162048
SBIN,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,18156.0
SBIN,2024,CON,CON_09,Low interest coverage indicates a smaller buffer for servicing interest obligations.,88.0,interest_coverage,0.3660986540179259
SBIN,2024,CON,CON_12,The interest coverage warning flag indicates potential debt-servicing pressure.,94.0,icr_warning_flag,1.0
SHREECEM,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,87.2,return_on_capital,20.206628203408023
SHREECEM,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,79.2,return_on_assets,6.205908683974934
SHREECEM,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,88.8,revenue_cagr_3yr,14.809971802418321
SHREECEM,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,93.6,revenue_cagr_10yr,13.636599315164899
SHREECEM,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.07998840747717723
SHREECEM,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,19.825581395348838
SHREECEM,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,1929.0
SHREECEM,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,8.370767521615225
SHREECEM,2024,CON,CON_06,Low three-year profit CAGR indicates subdued earnings growth.,82.0,pat_cagr_3yr,-9.486515671324725
SHREECEM,2024,CON,CON_07,Negative three-year profit CAGR indicates earnings contraction.,92.0,pat_cagr_3yr,-9.486515671324725
SHRIRAMFIN,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,82.1,return_on_equity,15.116350338120824
SHRIRAMFIN,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,27.82625310142639
SHRIRAMFIN,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,95.7,revenue_cagr_10yr,15.684912864219292
SHRIRAMFIN,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,43.59376752249222
SHRIRAMFIN,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,18.47516596168881
SHRIRAMFIN,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,4.304889074344531
SHRIRAMFIN,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,2.9802711607711085
SHRIRAMFIN,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,3.994034363699512
SHRIRAMFIN,2024,CON,CON_09,Low interest coverage indicates a smaller buffer for servicing interest obligations.,88.0,interest_coverage,0.6766743648960739
SHRIRAMFIN,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-31359.0
SHRIRAMFIN,2024,CON,CON_12,The interest coverage warning flag indicates potential debt-servicing pressure.,94.0,icr_warning_flag,1.0
SIEMENS,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,84.7,return_on_equity,17.698769290877124
SIEMENS,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,86.9,return_on_capital,19.85162445638271
SIEMENS,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,83.7,return_on_assets,10.743507648523657
SIEMENS,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,93.0,revenue_cagr_3yr,18.998700727442852
SIEMENS,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,35.646062247422265
SIEMENS,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,96.3,pat_cagr_10yr,16.250067578355253
SIEMENS,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.018167610861496385
SIEMENS,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,67.15
SIEMENS,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,1168.0
SIEMENS,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
SUNPHARMA,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,82.1,return_on_equity,15.094161810671148
SUNPHARMA,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,86.4,return_on_capital,19.446975695015013
SUNPHARMA,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,84.3,return_on_assets,11.2650630655976
SUNPHARMA,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,87.1,revenue_cagr_3yr,13.126755589483485
SUNPHARMA,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,91.7,revenue_cagr_10yr,11.67163711556578
SUNPHARMA,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,61.722961970425125
SUNPHARMA,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.051423814535002436
SUNPHARMA,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,58.331932773109244
SUNPHARMA,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,11372.0
SUNPHARMA,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
TATACONSUM,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.21654107242947002
TATACONSUM,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,25.32183908045977
TATACONSUM,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,26.0
TATACONSUM,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,7.566793298872766
TATAMOTORS,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,37.45613415294755
TATAMOTORS,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,96.0,return_on_equity,37.45613415294755
TATAMOTORS,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,30.98033093974399
TATAMOTORS,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,81.6,return_on_assets,8.607629877598297
TATAMOTORS,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,20.579364569370973
TATAMOTORS,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,6.530242339274985
TATAMOTORS,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,45133.0
TATAMOTORS,2024,PRO,PRO_12,High composite quality score indicates strong overall financial quality.,88.0,composite_quality_score,75.92
TATAMOTORS,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,1.2631244259167667
TATAPOWER,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,23.398271146138306
TATAPOWER,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,43.81173474053719
TATAPOWER,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,79.98083083658562
TATAPOWER,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,3569.0
TATAPOWER,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,1.659321300531586
TATASTEEL,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,87.6,revenue_cagr_3yr,13.607181258352963
TATASTEEL,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,6048.0
TATASTEEL,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,-5.334926929972293
TATASTEEL,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,-1.823164211026616
TCS,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,50.944313673485176
TCS,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,96.0,return_on_equity,50.944313673485176
TCS,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,65.26850065983149
TCS,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,31.689259788825343
TCS,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,87.6,revenue_cagr_3yr,13.632864555506409
TCS,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,91.4,revenue_cagr_10yr,11.404391189817975
TCS,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,86.3,pat_cagr_3yr,12.286310199806593
TCS,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.0886406082507266
TCS,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,87.09511568123393
TCS,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,50429.0
TCS,2024,PRO,PRO_12,High composite quality score indicates strong overall financial quality.,88.0,composite_quality_score,85.38
TCS,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
TECHM,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,82.4,return_on_capital,15.428336643155516
TECHM,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,78.6,return_on_assets,5.555169297086839
TECHM,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,85.2,revenue_cagr_3yr,11.160091311747644
TECHM,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,90.7,revenue_cagr_10yr,10.707384026194822
TECHM,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.09512917619708275
TECHM,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,13.85969387755102
TECHM,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,5058.0
TECHM,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,8.987963553189097
TECHM,2024,CON,CON_06,Low three-year profit CAGR indicates subdued earnings growth.,82.0,pat_cagr_3yr,-18.035375119857278
TECHM,2024,CON,CON_07,Negative three-year profit CAGR indicates earnings contraction.,92.0,pat_cagr_3yr,-18.035375119857278
TITAN,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,37.2192057915469
TITAN,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,96.0,return_on_equity,37.2192057915469
TITAN,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,88.2,return_on_capital,21.23510292524377
TITAN,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,84.1,return_on_assets,11.081877833074461
TITAN,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,33.14221885428872
TITAN,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,96.7,revenue_cagr_10yr,16.675157366300255
TITAN,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,53.11021124836826
TITAN,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,96.9,pat_cagr_10yr,16.876825851348286
TITAN,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,9.411954765751211
TITAN,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,1506.0
TITAN,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,1.653145959757266
TORNTPHARM,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,91.2,return_on_equity,24.154025670945156
TORNTPHARM,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,30.961573818716676
TORNTPHARM,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,84.4,return_on_assets,11.416752843846949
TORNTPHARM,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,84.3,revenue_cagr_3yr,10.251830698592634
TORNTPHARM,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,9.926553672316384
TORNTPHARM,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,3106.0
TORNTPHARM,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
TRENT,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,36.30776794493609
TRENT,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,96.0,return_on_equity,36.30776794493609
TRENT,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,33.86016148428105
TRENT,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,20.622731080703712
TRENT,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,68.36335197744833
TRENT,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,98.0,revenue_cagr_10yr,18.15797703617492
TRENT,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.4309242871189774
TRENT,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,8.043478260869565
TRENT,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,841.0
TRENT,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
TVSMOTOR,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,26.223466981132077
TVSMOTOR,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,89.2,return_on_equity,26.223466981132077
TVSMOTOR,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,83.8,return_on_capital,16.773406526379993
TVSMOTOR,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,26.31887127852206
TVSMOTOR,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,96.7,revenue_cagr_10yr,16.660142551691372
TVSMOTOR,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,43.02900681569186
TVSMOTOR,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,25.266064731460137
TVSMOTOR,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,3.833431603773585
TVSMOTOR,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-2254.0
